상품명,발급년도,월,주택유형,지역,건수,보증금액  
전세보증금반환보증,2019,10,오피스텔,부산광역시,89,12693000000
전세보증금반환보증,2019,10,오피스텔,대구광역시,23,2630000000
전세보증금반환보증,2019,10,오피스텔,인천광역시,393,51247800000
전세보증금반환보증,2019,10,오피스텔,광주광역시,4,455500000
전세보증금반환보증,2019,10,오피스텔,대전광역시,12,1639000000
전세보증금반환보증,2019,10,오피스텔,울산광역시,20,2340000000
전세보증금반환보증,2019,10,오피스텔,세종특별자치시,3,248000000
전세보증금반환보증,2019,10,오피스텔,경기도,658,95292400000
전세보증금반환보증,2019,10,오피스텔,강원도,8,680000000
전세보증금반환보증,2019,10,오피스텔,충청북도,8,570000000
전세보증금반환보증,2019,10,오피스텔,충청남도,9,1392000000
전세보증금반환보증,2019,10,오피스텔,전라남도,1,65000000
전세보증금반환보증,2019,10,오피스텔,경상북도,5,383000000
전세보증금반환보증,2019,10,오피스텔,경상남도,44,4412200000
전세보증금반환보증,2019,10,오피스텔,제주특별자치도,2,255000000
전세보증금반환보증,2019,10,연립주택,서울특별시,100,21305650000
전세보증금반환보증,2019,10,연립주택,부산광역시,7,710000000
전세보증금반환보증,2019,10,연립주택,대구광역시,2,155000000
전세보증금반환보증,2019,10,연립주택,인천광역시,28,3419750000
전세보증금반환보증,2019,10,연립주택,광주광역시,2,505000000
전세보증금반환보증,2019,10,연립주택,대전광역시,1,240000000
전세보증금반환보증,2019,10,연립주택,경기도,90,14134000000
전세보증금반환보증,2019,10,연립주택,강원도,3,270000000
전세보증금반환보증,2019,10,연립주택,충청북도,2,130000000
전세보증금반환보증,2019,10,연립주택,전라북도,1,100000000
전세보증금반환보증,2019,10,연립주택,경상북도,4,895000000
전세보증금반환보증,2019,10,연립주택,경상남도,3,343000000
전세보증금반환보증,2019,10,연립주택,제주특별자치도,6,1010000000
전세보증금반환보증,2019,10,다세대주택,서울특별시,1805,3.81E+11
전세보증금반환보증,2019,10,다세대주택,부산광역시,41,4302000000
전세보증금반환보증,2019,10,다세대주택,대구광역시,6,565000000
전세보증금반환보증,2019,10,다세대주택,인천광역시,285,30984750000
전세보증금반환보증,2019,10,다세대주택,대전광역시,4,490000000
전세보증금반환보증,2019,10,다세대주택,울산광역시,6,535000000
전세보증금반환보증,2019,10,다세대주택,경기도,680,1.08E+11
전세보증금반환보증,2019,10,다세대주택,강원도,2,150000000
전세보증금반환보증,2019,10,다세대주택,충청북도,2,185000000
전세보증금반환보증,2019,10,다세대주택,충청남도,8,915000000
전세보증금반환보증,2019,10,다세대주택,경상북도,4,300000000
전세보증금반환보증,2019,10,다세대주택,경상남도,6,490000000
전세보증금반환보증,2019,10,다세대주택,제주특별자치도,12,2000000000
전세보증금반환보증,2019,10,단독주택,서울특별시,140,23461250000
전세보증금반환보증,2019,10,단독주택,부산광역시,6,495000000
전세보증금반환보증,2019,10,단독주택,대구광역시,11,1285000000
전세보증금반환보증,2019,10,단독주택,인천광역시,11,1748500000
전세보증금반환보증,2019,10,단독주택,광주광역시,3,370000000
전세보증금반환보증,2019,10,단독주택,대전광역시,1,330000000
전세보증금반환보증,2019,10,단독주택,울산광역시,5,360000000
전세보증금반환보증,2019,10,단독주택,경기도,120,19326000000
전세보증금반환보증,2019,10,단독주택,충청북도,2,210000000
전세보증금반환보증,2019,10,단독주택,충청남도,3,265000000
전세보증금반환보증,2019,10,단독주택,전라북도,1,130000000
전세보증금반환보증,2019,10,단독주택,전라남도,1,400000000
전세보증금반환보증,2019,10,단독주택,경상북도,2,160000000
전세보증금반환보증,2019,10,단독주택,경상남도,16,1480000000
전세보증금반환보증,2019,10,단독주택,제주특별자치도,2,160000000
전세보증금반환보증,2019,10,다가구주택,서울특별시,213,32335250000
전세보증금반환보증,2019,10,다가구주택,부산광역시,5,400000000
전세보증금반환보증,2019,10,다가구주택,대구광역시,19,1605000000
전세보증금반환보증,2019,10,다가구주택,인천광역시,22,2181000000
전세보증금반환보증,2019,10,다가구주택,광주광역시,6,453000000
전세보증금반환보증,2019,10,다가구주택,대전광역시,8,835000000
전세보증금반환보증,2019,10,다가구주택,울산광역시,2,130000000
전세보증금반환보증,2019,10,다가구주택,경기도,242,38053500000
전세보증금반환보증,2019,10,다가구주택,강원도,5,520000000
전세보증금반환보증,2019,10,다가구주택,충청북도,3,360000000
전세보증금반환보증,2019,10,다가구주택,충청남도,10,650000000
전세보증금반환보증,2019,10,다가구주택,전라북도,8,620000000
전세보증금반환보증,2019,10,다가구주택,전라남도,1,55000000
전세보증금반환보증,2019,10,다가구주택,경상북도,11,676000000
전세보증금반환보증,2019,10,다가구주택,경상남도,16,1230000000
전세보증금반환보증,2019,10,다가구주택,제주특별자치도,4,340000000
전세보증금반환보증,2019,11,아파트,서울특별시,1323,3.99E+11
전세보증금반환보증,2019,11,아파트,부산광역시,678,1.29E+11
전세보증금반환보증,2019,11,아파트,대구광역시,229,50201240000
전세보증금반환보증,2019,11,아파트,인천광역시,978,2.01E+11
전세보증금반환보증,2019,11,아파트,광주광역시,158,27556000000
전세보증금반환보증,2019,11,아파트,대전광역시,113,21219375000
전세보증금반환보증,2019,11,아파트,울산광역시,135,22970000000
전세보증금반환보증,2019,11,아파트,세종특별자치시,60,10178000000
전세보증금반환보증,2019,11,아파트,경기도,3233,7.53E+11
전세보증금반환보증,2019,11,아파트,강원도,124,16793000000
전세보증금반환보증,2019,11,아파트,충청북도,182,25587000000
전세보증금반환보증,2019,11,아파트,충청남도,185,27978500000
전세보증금반환보증,2019,11,아파트,전라북도,114,17228000000
전세보증금반환보증,2019,11,아파트,전라남도,61,8390320000
전세보증금반환보증,2019,11,아파트,경상북도,364,51448200000
전세보증금반환보증,2019,11,아파트,경상남도,378,51879750000
전세보증금반환보증,2019,11,아파트,제주특별자치도,18,2445000000
전세보증금반환보증,2019,11,오피스텔,서울특별시,477,90997385000
전세보증금반환보증,2019,11,오피스텔,부산광역시,87,11922000000
전세보증금반환보증,2019,11,오피스텔,대구광역시,12,1348250000
전세보증금반환보증,2019,11,오피스텔,인천광역시,435,52245100000
전세보증금반환보증,2019,11,오피스텔,광주광역시,12,1136000000
전세보증금반환보증,2019,11,오피스텔,대전광역시,8,870000000
전세보증금반환보증,2019,11,오피스텔,울산광역시,26,2832000000
전세보증금반환보증,2019,11,오피스텔,세종특별자치시,3,265000000
전세보증금반환보증,2019,11,오피스텔,경기도,520,77325100000
전세보증금반환보증,2019,11,오피스텔,강원도,4,365000000
전세보증금반환보증,2019,11,오피스텔,충청북도,8,665000000
전세보증금반환보증,2019,11,오피스텔,충청남도,8,910000000
전세보증금반환보증,2019,11,오피스텔,전라북도,3,270000000
전세보증금반환보증,2019,11,오피스텔,전라남도,1,69000000
전세보증금반환보증,2019,11,오피스텔,경상북도,6,416000000
전세보증금반환보증,2019,11,오피스텔,경상남도,33,3014000000
전세보증금반환보증,2019,11,오피스텔,제주특별자치도,5,515000000
전세보증금반환보증,2019,11,연립주택,서울특별시,92,18385750000
전세보증금반환보증,2019,11,연립주택,부산광역시,13,1327500000
전세보증금반환보증,2019,11,연립주택,인천광역시,26,3987000000
전세보증금반환보증,2019,11,연립주택,광주광역시,3,800000000
전세보증금반환보증,2019,11,연립주택,대전광역시,1,50000000
전세보증금반환보증,2019,11,연립주택,경기도,81,13122500000
전세보증금반환보증,2019,11,연립주택,강원도,,
전세보증금반환보증,2019,11,연립주택,충청북도,1,55000000
전세보증금반환보증,2019,11,연립주택,충청남도,1,50000000
전세보증금반환보증,2019,11,연립주택,전라북도,1,160000000
전세보증금반환보증,2019,11,연립주택,경상북도,2,220000000
전세보증금반환보증,2019,11,연립주택,경상남도,6,634000000
전세보증금반환보증,2019,11,연립주택,제주특별자치도,8,1036000000
전세보증금반환보증,2019,11,다세대주택,서울특별시,1642,3.41E+11
전세보증금반환보증,2019,11,다세대주택,부산광역시,28,3327500000
전세보증금반환보증,2019,11,다세대주택,대구광역시,6,738000000
전세보증금반환보증,2019,11,다세대주택,인천광역시,278,30159500000
전세보증금반환보증,2019,11,다세대주택,광주광역시,1,165000000
전세보증금반환보증,2019,11,다세대주택,대전광역시,2,240000000
전세보증금반환보증,2019,11,다세대주택,울산광역시,4,360000000
전세보증금반환보증,2019,11,다세대주택,세종특별자치시,1,110000000
전세보증금반환보증,2019,11,다세대주택,경기도,645,97645000000
전세보증금반환보증,2019,11,다세대주택,강원도,2,228000000
전세보증금반환보증,2019,11,다세대주택,충청북도,5,545000000
전세보증금반환보증,2019,11,다세대주택,충청남도,5,440000000
전세보증금반환보증,2019,11,다세대주택,전라북도,1,60000000
전세보증금반환보증,2019,11,다세대주택,경상북도,6,552000000
전세보증금반환보증,2019,11,다세대주택,경상남도,9,778000000
전세보증금반환보증,2019,11,다세대주택,제주특별자치도,7,1315000000
전세보증금반환보증,2019,11,단독주택,서울특별시,102,16930700000
전세보증금반환보증,2019,11,단독주택,부산광역시,9,839000000
전세보증금반환보증,2019,11,단독주택,대구광역시,7,535000000
전세보증금반환보증,2019,11,단독주택,인천광역시,16,1621000000
전세보증금반환보증,2019,11,단독주택,광주광역시,2,163000000
전세보증금반환보증,2019,11,단독주택,대전광역시,1,40000000
전세보증금반환보증,2019,11,단독주택,울산광역시,2,180000000
전세보증금반환보증,2019,11,단독주택,세종특별자치시,2,260000000
전세보증금반환보증,2019,11,단독주택,경기도,130,20838500000
전세보증금반환보증,2019,11,단독주택,강원도,1,100000000
전세보증금반환보증,2019,11,단독주택,충청북도,,
전세보증금반환보증,2019,11,단독주택,충청남도,2,210000000
전세보증금반환보증,2019,11,단독주택,전라북도,1,180000000
전세보증금반환보증,2019,11,단독주택,경상남도,6,445000000
전세보증금반환보증,2019,11,단독주택,제주특별자치도,2,465000000
전세보증금반환보증,2019,11,다가구주택,서울특별시,194,32345750000
전세보증금반환보증,2019,11,다가구주택,부산광역시,4,315000000
전세보증금반환보증,2019,11,다가구주택,대구광역시,15,1475000000
전세보증금반환보증,2019,11,다가구주택,인천광역시,27,2863000000
전세보증금반환보증,2019,11,다가구주택,광주광역시,5,338000000
전세보증금반환보증,2019,11,다가구주택,대전광역시,11,904500000
전세보증금반환보증,2019,11,다가구주택,울산광역시,5,348000000
전세보증금반환보증,2019,11,다가구주택,경기도,208,29643600000
전세보증금반환보증,2019,11,다가구주택,강원도,5,280000000
전세보증금반환보증,2019,11,다가구주택,충청북도,6,285000000
전세보증금반환보증,2019,11,다가구주택,충청남도,15,935000000
전세보증금반환보증,2019,11,다가구주택,전라북도,14,1108000000
전세보증금반환보증,2019,11,다가구주택,경상북도,7,495000000
전세보증금반환보증,2019,11,다가구주택,경상남도,20,1620000000
전세보증금반환보증,2019,11,다가구주택,제주특별자치도,2,200000000
전세보증금반환보증,2019,12,아파트,서울특별시,1152,3.5E+11
전세보증금반환보증,2019,12,아파트,부산광역시,669,1.32E+11
전세보증금반환보증,2019,12,아파트,대구광역시,196,41826250000
전세보증금반환보증,2019,12,아파트,인천광역시,971,2.12E+11
전세보증금반환보증,2019,12,아파트,광주광역시,139,23999750000
전세보증금반환보증,2019,12,아파트,대전광역시,152,26694000000
전세보증금반환보증,2019,12,아파트,울산광역시,119,18437000000
전세보증금반환보증,2019,12,아파트,세종특별자치시,45,7114500000
전세보증금반환보증,2019,12,아파트,경기도,2788,6.63E+11
전세보증금반환보증,2019,12,아파트,강원도,115,15202000000
전세보증금반환보증,2019,12,아파트,충청북도,193,28014000000
전세보증금반환보증,2019,12,아파트,충청남도,176,25639000000
전세보증금반환보증,2019,12,아파트,전라북도,118,17808500000
전세보증금반환보증,2019,12,아파트,전라남도,61,7057500000
전세보증금반환보증,2019,12,아파트,경상북도,295,41387800000
전세보증금반환보증,2019,12,아파트,경상남도,357,52630000000
전세보증금반환보증,2019,12,아파트,제주특별자치도,20,2645000000
전세보증금반환보증,2019,12,오피스텔,서울특별시,375,64522795000
전세보증금반환보증,2019,12,오피스텔,부산광역시,93,12543000000
전세보증금반환보증,2019,12,오피스텔,대구광역시,14,1704000000
전세보증금반환보증,2019,12,오피스텔,인천광역시,390,47595000000
전세보증금반환보증,2019,12,오피스텔,광주광역시,10,990500000
전세보증금반환보증,2019,12,오피스텔,대전광역시,14,1607000000
전세보증금반환보증,2019,12,오피스텔,울산광역시,28,3168500000
전세보증금반환보증,2019,12,오피스텔,세종특별자치시,4,330000000
전세보증금반환보증,2019,12,오피스텔,경기도,598,78358170000
전세보증금반환보증,2019,12,오피스텔,강원도,7,608500000
전세보증금반환보증,2019,12,오피스텔,충청북도,5,525000000
전세보증금반환보증,2019,12,오피스텔,충청남도,10,1418000000
전세보증금반환보증,2019,12,오피스텔,전라북도,16,1335000000
전세보증금반환보증,2019,12,오피스텔,전라남도,4,550000000
전세보증금반환보증,2019,12,오피스텔,경상북도,5,496000000
전세보증금반환보증,2019,12,오피스텔,경상남도,30,2689750000
전세보증금반환보증,2019,12,오피스텔,제주특별자치도,6,645000000
전세보증금반환보증,2019,12,연립주택,서울특별시,64,13579500000
전세보증금반환보증,2019,12,연립주택,부산광역시,5,613000000
전세보증금반환보증,2019,12,연립주택,대구광역시,2,240000000
전세보증금반환보증,2019,12,연립주택,인천광역시,24,3284000000
전세보증금반환보증,2019,12,연립주택,광주광역시,4,461000000
전세보증금반환보증,2019,12,연립주택,대전광역시,2,180000000
전세보증금반환보증,2019,12,연립주택,울산광역시,2,160000000
전세보증금반환보증,2019,12,연립주택,경기도,65,11861750000
전세보증금반환보증,2019,12,연립주택,강원도,3,275000000
전세보증금반환보증,2019,12,연립주택,충청남도,3,132000000
전세보증금반환보증,2019,12,연립주택,경상북도,3,415000000
전세보증금반환보증,2019,12,연립주택,경상남도,6,925000000
전세보증금반환보증,2019,12,연립주택,제주특별자치도,12,2052000000
전세보증금반환보증,2019,12,다세대주택,서울특별시,1337,2.68E+11
전세보증금반환보증,2019,12,다세대주택,부산광역시,24,3000000000
전세보증금반환보증,2019,12,다세대주택,대구광역시,5,680000000
전세보증금반환보증,2019,12,다세대주택,인천광역시,256,26627500000
전세보증금반환보증,2019,12,다세대주택,광주광역시,1,380000000
전세보증금반환보증,2019,12,다세대주택,대전광역시,2,100000000
전세보증금반환보증,2019,12,다세대주택,울산광역시,5,510000000
전세보증금반환보증,2019,12,다세대주택,세종특별자치시,1,80000000
전세보증금반환보증,2019,12,다세대주택,경기도,522,74106000000
전세보증금반환보증,2019,12,다세대주택,강원도,1,75000000
전세보증금반환보증,2019,12,다세대주택,충청북도,2,189000000
전세보증금반환보증,2019,12,다세대주택,충청남도,5,470000000
전세보증금반환보증,2019,12,다세대주택,경상북도,4,358000000
전세보증금반환보증,2019,12,다세대주택,경상남도,9,803500000
전세보증금반환보증,2019,12,다세대주택,제주특별자치도,11,1410000000
전세보증금반환보증,2019,12,단독주택,서울특별시,83,12480000000
전세보증금반환보증,2019,12,단독주택,부산광역시,8,825000000
전세보증금반환보증,2019,12,단독주택,대구광역시,3,330000000
전세보증금반환보증,2019,12,단독주택,인천광역시,7,1065000000
전세보증금반환보증,2019,12,단독주택,광주광역시,1,85000000
전세보증금반환보증,2019,12,단독주택,대전광역시,3,245000000
전세보증금반환보증,2019,12,단독주택,울산광역시,8,685000000
전세보증금반환보증,2019,12,단독주택,경기도,104,16114000000
전세보증금반환보증,2019,12,단독주택,강원도,3,170000000
전세보증금반환보증,2019,12,단독주택,충청북도,3,167000000
전세보증금반환보증,2019,12,단독주택,충청남도,4,315000000
전세보증금반환보증,2019,12,단독주택,전라북도,1,60000000
전세보증금반환보증,2019,12,단독주택,경상북도,2,140000000
전세보증금반환보증,2019,12,단독주택,경상남도,14,1199500000
전세보증금반환보증,2019,12,단독주택,제주특별자치도,3,495000000
전세보증금반환보증,2019,12,다가구주택,서울특별시,179,26735000000
전세보증금반환보증,2019,12,다가구주택,부산광역시,3,170000000
전세보증금반환보증,2019,12,다가구주택,대구광역시,17,1550000000
전세보증금반환보증,2019,12,다가구주택,인천광역시,24,3320000000
전세보증금반환보증,2019,12,다가구주택,광주광역시,6,488750000
전세보증금반환보증,2019,12,다가구주택,대전광역시,9,743000000
전세보증금반환보증,2019,12,다가구주택,울산광역시,8,660000000
전세보증금반환보증,2019,12,다가구주택,세종특별자치시,1,100000000
전세보증금반환보증,2019,12,다가구주택,경기도,202,29124500000
전세보증금반환보증,2019,12,다가구주택,강원도,,
전세보증금반환보증,2019,12,다가구주택,충청북도,5,285000000
전세보증금반환보증,2019,12,다가구주택,충청남도,16,1010000000
전세보증금반환보증,2019,12,다가구주택,전라북도,13,935000000
전세보증금반환보증,2019,12,다가구주택,경상북도,9,613000000
전세보증금반환보증,2019,12,다가구주택,경상남도,16,1397000000
전세보증금반환보증,2019,12,다가구주택,제주특별자치도,6,800000000
전세보증금반환보증,2020,01,아파트,서울특별시,1062,3.26E+11
전세보증금반환보증,2020,01,아파트,부산광역시,602,1.21E+11
전세보증금반환보증,2020,01,아파트,대구광역시,188,41310000000
전세보증금반환보증,2020,01,아파트,인천광역시,939,2.13E+11
전세보증금반환보증,2020,01,아파트,광주광역시,123,22631000000
전세보증금반환보증,2020,01,아파트,대전광역시,139,26389500000
전세보증금반환보증,2020,01,아파트,울산광역시,154,25519500000
전세보증금반환보증,2020,01,아파트,세종특별자치시,56,9305000000
전세보증금반환보증,2020,01,아파트,경기도,2472,5.99E+11
전세보증금반환보증,2020,01,아파트,강원도,110,14656000000
전세보증금반환보증,2020,01,아파트,충청북도,175,26652000000
전세보증금반환보증,2020,01,아파트,충청남도,193,30194000000
전세보증금반환보증,2020,01,아파트,전라북도,113,17314900000
전세보증금반환보증,2020,01,아파트,전라남도,48,6634500000
전세보증금반환보증,2020,01,아파트,경상북도,244,35806800000
전세보증금반환보증,2020,01,아파트,경상남도,333,51767100000
전세보증금반환보증,2020,01,아파트,제주특별자치도,30,5494000000
전세보증금반환보증,2020,01,오피스텔,서울특별시,404,72637650000
전세보증금반환보증,2020,01,오피스텔,부산광역시,84,10185400000
전세보증금반환보증,2020,01,오피스텔,대구광역시,14,1836500000
전세보증금반환보증,2020,01,오피스텔,인천광역시,318,40330000000
전세보증금반환보증,2020,01,오피스텔,광주광역시,11,1117000000
전세보증금반환보증,2020,01,오피스텔,대전광역시,15,1338000000
전세보증금반환보증,2020,01,오피스텔,울산광역시,15,1468000000
전세보증금반환보증,2020,01,오피스텔,세종특별자치시,2,140000000
전세보증금반환보증,2020,01,오피스텔,경기도,611,79678350000
전세보증금반환보증,2020,01,오피스텔,강원도,7,660000000
전세보증금반환보증,2020,01,오피스텔,충청북도,8,710000000
전세보증금반환보증,2020,01,오피스텔,충청남도,16,2147000000
전세보증금반환보증,2020,01,오피스텔,전라북도,9,805000000
전세보증금반환보증,2020,01,오피스텔,전라남도,7,560000000
전세보증금반환보증,2020,01,오피스텔,경상북도,5,560000000
전세보증금반환보증,2020,01,오피스텔,경상남도,33,2974000000
전세보증금반환보증,2020,01,오피스텔,제주특별자치도,3,300000000
전세보증금반환보증,2020,01,연립주택,서울특별시,62,11370750000
전세보증금반환보증,2020,01,연립주택,부산광역시,5,715000000
전세보증금반환보증,2020,01,연립주택,인천광역시,15,2235000000
전세보증금반환보증,2020,01,연립주택,광주광역시,1,105000000
전세보증금반환보증,2020,01,연립주택,대전광역시,1,110000000
전세보증금반환보증,2020,01,연립주택,경기도,67,12753500000
전세보증금반환보증,2020,01,연립주택,강원도,2,106500000
전세보증금반환보증,2020,01,연립주택,충청북도,2,180000000
전세보증금반환보증,2020,01,연립주택,충청남도,1,30000000
전세보증금반환보증,2020,01,연립주택,전라북도,1,100000000
전세보증금반환보증,2020,01,연립주택,경상북도,2,220000000
전세보증금반환보증,2020,01,연립주택,경상남도,2,210000000
전세보증금반환보증,2020,01,연립주택,제주특별자치도,9,1100000000
전세보증금반환보증,2020,01,다세대주택,서울특별시,1176,2.34E+11
전세보증금반환보증,2020,01,다세대주택,부산광역시,40,4167000000
전세보증금반환보증,2020,01,다세대주택,대구광역시,8,935000000
전세보증금반환보증,2020,01,다세대주택,인천광역시,196,21541500000
전세보증금반환보증,2020,01,다세대주택,대전광역시,2,180000000
전세보증금반환보증,2020,01,다세대주택,울산광역시,1,110000000
전세보증금반환보증,2020,01,다세대주택,세종특별자치시,1,100000000
전세보증금반환보증,2020,01,다세대주택,경기도,421,60134000000
전세보증금반환보증,2020,01,다세대주택,충청북도,5,540000000
전세보증금반환보증,2020,01,다세대주택,충청남도,4,370000000
전세보증금반환보증,2020,01,다세대주택,경상북도,3,255000000
전세보증금반환보증,2020,01,다세대주택,경상남도,1,83000000
전세보증금반환보증,2020,01,다세대주택,제주특별자치도,9,1085000000
전세보증금반환보증,2020,01,단독주택,서울특별시,67,9974000000
전세보증금반환보증,2020,01,단독주택,부산광역시,9,748000000
전세보증금반환보증,2020,01,단독주택,대구광역시,2,220000000
전세보증금반환보증,2020,01,단독주택,인천광역시,2,140000000
전세보증금반환보증,2020,01,단독주택,광주광역시,2,140000000
전세보증금반환보증,2020,01,단독주택,대전광역시,1,60000000
전세보증금반환보증,2020,01,단독주택,울산광역시,3,300000000
전세보증금반환보증,2020,01,단독주택,경기도,97,15706000000
전세보증금반환보증,2020,01,단독주택,강원도,5,465000000
전세보증금반환보증,2020,01,단독주택,충청북도,2,240500000
전세보증금반환보증,2020,01,단독주택,충청남도,1,110000000
전세보증금반환보증,2020,01,단독주택,전라북도,,
전세보증금반환보증,2020,01,단독주택,경상남도,11,1070000000
전세보증금반환보증,2020,01,단독주택,제주특별자치도,1,150000000
전세보증금반환보증,2020,01,다가구주택,서울특별시,145,24412500000
전세보증금반환보증,2020,01,다가구주택,부산광역시,4,350000000
전세보증금반환보증,2020,01,다가구주택,대구광역시,14,1015000000
전세보증금반환보증,2020,01,다가구주택,인천광역시,17,2117000000
전세보증금반환보증,2020,01,다가구주택,광주광역시,4,320000000
전세보증금반환보증,2020,01,다가구주택,대전광역시,8,1030000000
전세보증금반환보증,2020,01,다가구주택,울산광역시,6,465000000
전세보증금반환보증,2020,01,다가구주택,경기도,182,28809750000
전세보증금반환보증,2020,01,다가구주택,강원도,7,520000000
전세보증금반환보증,2020,01,다가구주택,충청북도,3,210000000
전세보증금반환보증,2020,01,다가구주택,충청남도,11,688000000
전세보증금반환보증,2020,01,다가구주택,전라북도,12,688000000
전세보증금반환보증,2020,01,다가구주택,경상북도,4,195000000
전세보증금반환보증,2020,01,다가구주택,경상남도,16,1330000000
전세보증금반환보증,2020,01,다가구주택,제주특별자치도,3,274000000
전세보증금반환보증,2020,02,아파트,서울특별시,1219,3.82E+11
전세보증금반환보증,2020,02,아파트,부산광역시,528,1.07E+11
전세보증금반환보증,2020,02,아파트,대구광역시,199,44730000000
전세보증금반환보증,2020,02,아파트,인천광역시,1049,2.5E+11
전세보증금반환보증,2020,02,아파트,광주광역시,141,26286500000
전세보증금반환보증,2020,02,아파트,대전광역시,162,33387000000
전세보증금반환보증,2020,02,아파트,울산광역시,132,22513000000
전세보증금반환보증,2020,02,아파트,세종특별자치시,68,12170000000
전세보증금반환보증,2020,02,아파트,경기도,2893,6.96E+11
전세보증금반환보증,2020,02,아파트,강원도,117,15593000000
전세보증금반환보증,2020,02,아파트,충청북도,206,33802000000
전세보증금반환보증,2020,02,아파트,충청남도,247,38852000000
전세보증금반환보증,2020,02,아파트,전라북도,142,22626500000
전세보증금반환보증,2020,02,아파트,전라남도,88,12438000000
전세보증금반환보증,2020,02,아파트,경상북도,309,45786000000
전세보증금반환보증,2020,02,아파트,경상남도,405,60055000000
전세보증금반환보증,2020,02,아파트,제주특별자치도,35,6188000000
전세보증금반환보증,2020,02,오피스텔,서울특별시,421,75243193000
전세보증금반환보증,2020,02,오피스텔,부산광역시,78,10550000000
전세보증금반환보증,2020,02,오피스텔,대구광역시,19,2006400000
전세보증금반환보증,2020,02,오피스텔,인천광역시,361,48011750000
전세보증금반환보증,2020,02,오피스텔,광주광역시,16,1807600000
전세보증금반환보증,2020,02,오피스텔,대전광역시,14,1357000000
전세보증금반환보증,2020,02,오피스텔,울산광역시,25,2707500000
전세보증금반환보증,2020,02,오피스텔,세종특별자치시,3,265000000
전세보증금반환보증,2020,02,오피스텔,경기도,746,94056600000
전세보증금반환보증,2020,02,오피스텔,강원도,4,295000000
전세보증금반환보증,2020,02,오피스텔,충청북도,10,1025000000
전세보증금반환보증,2020,02,오피스텔,충청남도,6,716000000
전세보증금반환보증,2020,02,오피스텔,전라북도,2,190000000
전세보증금반환보증,2020,02,오피스텔,전라남도,9,651000000
전세보증금반환보증,2020,02,오피스텔,경상북도,4,397000000
전세보증금반환보증,2020,02,오피스텔,경상남도,25,2515000000
전세보증금반환보증,2020,02,오피스텔,제주특별자치도,5,695000000
전세보증금반환보증,2020,02,연립주택,서울특별시,66,12922500000
전세보증금반환보증,2020,02,연립주택,부산광역시,4,320000000
전세보증금반환보증,2020,02,연립주택,대구광역시,1,70000000
전세보증금반환보증,2020,02,연립주택,인천광역시,36,5816000000
전세보증금반환보증,2020,02,연립주택,광주광역시,1,145000000
전세보증금반환보증,2020,02,연립주택,대전광역시,3,310000000
전세보증금반환보증,2020,02,연립주택,울산광역시,1,210000000
전세보증금반환보증,2020,02,연립주택,경기도,77,12591000000
전세보증금반환보증,2020,02,연립주택,강원도,1,30000000
전세보증금반환보증,2020,02,연립주택,충청북도,1,40000000
전세보증금반환보증,2020,02,연립주택,충청남도,4,385000000
전세보증금반환보증,2020,02,연립주택,전라북도,2,210000000
전세보증금반환보증,2020,02,연립주택,경상북도,1,27000000
전세보증금반환보증,2020,02,연립주택,경상남도,10,1160000000
전세보증금반환보증,2020,02,연립주택,제주특별자치도,10,1284000000
전세보증금반환보증,2020,02,다세대주택,서울특별시,1281,2.58E+11
전세보증금반환보증,2020,02,다세대주택,부산광역시,32,4185000000
전세보증금반환보증,2020,02,다세대주택,대구광역시,5,551000000
전세보증금반환보증,2020,02,다세대주택,인천광역시,266,28806500000
전세보증금반환보증,2020,02,다세대주택,광주광역시,2,150000000
전세보증금반환보증,2020,02,다세대주택,대전광역시,2,130000000
전세보증금반환보증,2020,02,다세대주택,울산광역시,7,653000000
전세보증금반환보증,2020,02,다세대주택,세종특별자치시,2,210000000
전세보증금반환보증,2020,02,다세대주택,경기도,494,67690750000
전세보증금반환보증,2020,02,다세대주택,강원도,1,90000000
전세보증금반환보증,2020,02,다세대주택,충청북도,7,710000000
전세보증금반환보증,2020,02,다세대주택,충청남도,4,335000000
전세보증금반환보증,2020,02,다세대주택,전라북도,1,120000000
전세보증금반환보증,2020,02,다세대주택,전라남도,1,65000000
전세보증금반환보증,2020,02,다세대주택,경상북도,2,180000000
전세보증금반환보증,2020,02,다세대주택,경상남도,6,402000000
전세보증금반환보증,2020,02,다세대주택,제주특별자치도,12,1585000000
전세보증금반환보증,2020,02,단독주택,서울특별시,85,13945000000
전세보증금반환보증,2020,02,단독주택,부산광역시,6,580000000
전세보증금반환보증,2020,02,단독주택,대구광역시,7,740000000
전세보증금반환보증,2020,02,단독주택,인천광역시,11,1140000000
전세보증금반환보증,2020,02,단독주택,광주광역시,7,715000000
전세보증금반환보증,2020,02,단독주택,대전광역시,2,180000000
전세보증금반환보증,2020,02,단독주택,울산광역시,2,110000000
전세보증금반환보증,2020,02,단독주택,경기도,98,15518750000
전세보증금반환보증,2020,02,단독주택,강원도,3,345000000
전세보증금반환보증,2020,02,단독주택,충청북도,2,200000000
전세보증금반환보증,2020,02,단독주택,전라남도,1,140000000
전세보증금반환보증,2020,02,단독주택,경상북도,3,180000000
전세보증금반환보증,2020,02,단독주택,경상남도,15,1430000000
전세보증금반환보증,2020,02,단독주택,제주특별자치도,3,407500000
전세보증금반환보증,2020,02,다가구주택,서울특별시,156,27256000000
전세보증금반환보증,2020,02,다가구주택,부산광역시,5,445000000
